enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.8,300,900,0.9835,3.059316873550415,326.87035744665263,1000
True,0.8,300,1000,0.9848,3.220757246017456,310.4859893543744,1000
True,0.8,300,1200,0.9865,3.5107016563415527,284.84334412001397,1000
True,0.8,300,1400,0.9879,3.807441473007202,262.643564474854,1000
True,0.8,300,1600,0.989,4.044352054595947,247.25839553547607,1000
True,0.8,300,1800,0.99,4.331558465957642,230.86378906325467,1000
True,0.8,300,2000,0.991,4.58919620513916,217.90308265315855,1000
True,0.8,300,3000,0.9939,5.957094192504883,167.86707876101462,1000
True,0.8,300,4000,0.9954,7.329688549041748,136.43144498011935,1000
True,0.8,400,120,0.9221,0.7647619247436523,1307.5964789110014,1000
True,0.8,400,140,0.9319,0.8825020790100098,1133.1418064440136,1000
True,0.8,400,160,0.9399,1.0027966499328613,997.2111495056863,1000
True,0.8,400,180,0.9458,1.1084988117218018,902.120949003749,1000
True,0.8,400,200,0.9509,1.2284393310546875,814.0410150670128,1000
True,0.8,400,220,0.9568,1.3567140102386475,737.0750154073362,1000
True,0.8,400,240,0.9595,1.4771156311035156,676.9950699478587,1000
True,0.8,400,260,0.963,1.5954082012176514,626.798833826213,1000
True,0.8,400,280,0.9661,1.7217028141021729,580.8203319464726,1000
True,0.8,400,300,0.9684,1.8309869766235352,546.1535296357313,1000
True,0.8,400,320,0.9708,1.9448368549346924,514.1819466566927,1000
True,0.8,400,340,0.9725,2.0506093502044678,487.65992406125,1000
True,0.8,400,360,0.9741,2.1734418869018555,460.09971834372595,1000
True,0.8,400,380,0.976,2.289914608001709,436.69750675665966,1000
True,0.8,400,400,0.9776,2.4071109294891357,415.43577728353023,1000
True,0.8,400,450,0.9792,2.5888729095458984,386.268478577191,1000
True,0.8,400,500,0.9807,2.719219923019409,367.75252767698345,1000
True,0.8,400,550,0.982,2.8494765758514404,350.94164608150675,1000
True,0.8,400,600,0.9831,2.9665842056274414,337.0880213354662,1000
True,0.8,400,650,0.9839,3.0683023929595947,325.9131180468263,1000
True,0.8,400,700,0.9849,3.15745210647583,316.711058878465,1000
True,0.8,400,750,0.9852,3.255797863006592,307.1443750738697,1000
True,0.8,400,800,0.9856,3.3479435443878174,298.69081922731567,1000
True,0.8,400,900,0.9866,3.5328521728515625,283.0574139740594,1000
True,0.8,400,1000,0.9876,3.695549726486206,270.5957364970482,1000
True,0.8,400,1200,0.9889,4.043166637420654,247.3308892947217,1000
True,0.8,400,1400,0.9901,4.394488573074341,227.5577654535599,1000
True,0.8,400,1600,0.991,4.669166803359985,214.17097356221856,1000
True,0.8,400,1800,0.9919,4.966713905334473,201.340366902542,1000
True,0.8,400,2000,0.9926,5.182585954666138,192.95386680459217,1000
True,0.8,400,3000,0.9952,6.5813000202178955,151.94566376369082,1000
True,0.8,400,4000,0.9961,7.909247636795044,126.43427616905623,1000
True,0.8,500,120,0.9221,0.7599904537200928,1315.8060013847273,1000
True,0.8,500,140,0.9319,0.875420331954956,1142.3084014588023,1000
True,0.8,500,160,0.9399,0.9971017837524414,1002.9066403197592,1000
True,0.8,500,180,0.9458,1.1070826053619385,903.2749635453536,1000
True,0.8,500,200,0.9509,1.2266566753387451,815.2240313890982,1000
True,0.8,500,220,0.9568,1.3419177532196045,745.2021538583448,1000
True,0.8,500,240,0.9595,1.470428466796875,680.0738849801797,1000
True,0.8,500,260,0.963,1.5870535373687744,630.0984664058223,1000
True,0.8,500,280,0.9661,1.7046706676483154,586.6235742646722,1000
True,0.8,500,300,0.9684,1.818798542022705,549.8135042971221,1000
True,0.8,500,320,0.9708,1.9322106838226318,517.5419059486969,1000
True,0.8,500,340,0.9725,2.0831923484802246,480.0324851085122,1000
True,0.8,500,360,0.9741,2.212222099304199,452.0341788080527,1000
True,0.8,500,380,0.976,2.34366774559021,426.68164115053276,1000
True,0.8,500,400,0.9776,2.502391815185547,399.6176753502737,1000
True,0.8,500,450,0.9798,2.8633618354797363,349.2398297724943,1000
True,0.8,500,500,0.9824,3.125587224960327,319.9398794614324,1000
True,0.8,500,550,0.9843,3.3103137016296387,302.08617373867276,1000
True,0.8,500,600,0.9854,3.4392781257629395,290.7586893043635,1000
True,0.8,500,650,0.9858,3.5660600662231445,280.4215244358213,1000
True,0.8,500,700,0.9866,3.6845858097076416,271.4009258151451,1000
True,0.8,500,750,0.9874,3.8358914852142334,260.69559158661923,1000
True,0.8,500,800,0.9879,3.928027629852295,254.58069398498677,1000
True,0.8,500,900,0.9889,4.110880613327026,243.2568819337903,1000
True,0.8,500,1000,0.9896,4.292127370834351,232.98469816975845,1000
True,0.8,500,1200,0.9908,4.645606994628906,215.25712380667719,1000
True,0.8,500,1400,0.9918,4.977380037307739,200.9089104116107,1000
True,0.8,500,1600,0.9925,5.2743566036224365,189.5965849774356,1000
True,0.8,500,1800,0.9931,5.573314189910889,179.42645361897118,1000
True,0.8,500,2000,0.9938,5.946244716644287,168.17336784018897,1000
True,0.8,500,3000,0.9955,7.359317064285278,135.88217374856615,1000
True,0.8,500,4000,0.9964,8.523186206817627,117.32701547692437,1000
True,0.8,600,120,0.9221,0.7623105049133301,1311.8014162925563,1000
True,0.8,600,140,0.9319,0.8792006969451904,1137.3967325941965,1000
True,0.8,600,160,0.9399,1.001375675201416,998.6262146809794,1000
True,0.8,600,180,0.9458,1.1253712177276611,888.5956778059336,1000
True,0.8,600,200,0.9509,1.2311458587646484,812.2514427359696,1000
True,0.8,600,220,0.9568,1.3505275249481201,740.4514025276268,1000
True,0.8,600,240,0.9595,1.4686305522918701,680.9064392943827,1000
True,0.8,600,260,0.963,1.5865771770477295,630.2876497068864,1000
True,0.8,600,280,0.9661,1.7130637168884277,583.7494485122705,1000
True,0.8,600,300,0.9684,1.827087163925171,547.3192630020335,1000
True,0.8,600,320,0.9708,1.9426941871643066,514.7490565458841,1000
True,0.8,600,340,0.9725,2.063065528869629,484.7155778652889,1000
True,0.8,600,360,0.9741,2.1825482845306396,458.1800123679974,1000
True,0.8,600,380,0.976,2.315246820449829,431.9193924238756,1000
True,0.8,600,400,0.9776,2.430386543273926,411.4571827133801,1000
True,0.8,600,450,0.9798,2.716188669204712,368.1629377729477,1000
True,0.8,600,500,0.9824,3.0009374618530273,333.2292034444854,1000
True,0.8,600,550,0.9849,3.3188316822052,301.31085145467495,1000
True,0.8,600,600,0.9861,3.5991289615631104,277.84500379939084,1000
True,0.8,600,650,0.9875,3.7927749156951904,263.6591999862208,1000
True,0.8,600,700,0.9882,4.010909080505371,249.32003691143277,1000
True,0.8,600,750,0.9888,4.156559467315674,240.58359031389122,1000
True,0.8,600,800,0.9895,4.231828927993774,236.30444826938694,1000
True,0.8,600,900,0.9903,4.44244909286499,225.10106004503197,1000
True,0.8,600,1000,0.991,4.602842807769775,217.25703913067846,1000
True,0.8,600,1200,0.992,4.96968936920166,201.2198199342672,1000
True,0.8,600,1400,0.993,5.291272401809692,188.99045901662242,1000
True,0.8,600,1600,0.9939,5.6146910190582275,178.10419070357563,1000
True,0.8,600,1800,0.9943,5.902295351028442,169.4256116522118,1000
True,0.8,600,2000,0.9948,6.174526929855347,161.95572735536314,1000
True,0.8,600,3000,0.9961,7.6146135330200195,131.3264285394917,1000
True,0.8,600,4000,0.9973,9.067914247512817,110.27894317309891,1000
True,0.8,700,120,0.9221,0.7606213092803955,1314.714678380592,1000
True,0.8,700,140,0.9319,0.8962721824645996,1115.7324968517555,1000
True,0.8,700,160,0.9399,1.0111329555511475,988.9896224922477,1000
True,0.8,700,180,0.9458,1.1224429607391357,890.9138682125048,1000
True,0.8,700,200,0.9509,1.2419848442077637,805.1628042513507,1000
True,0.8,700,220,0.9568,1.357623815536499,736.5810680072852,1000
True,0.8,700,240,0.9595,1.4685356616973877,680.9504366030602,1000
True,0.8,700,260,0.963,1.5959923267364502,626.569428466389,1000
True,0.8,700,280,0.9661,1.7105953693389893,584.5917847810038,1000
True,0.8,700,300,0.9684,1.8193213939666748,549.6554942498068,1000
True,0.8,700,320,0.9708,1.9354667663574219,516.6712326877176,1000
True,0.8,700,340,0.9725,2.0615718364715576,485.06677395803496,1000
True,0.8,700,360,0.9741,2.173283576965332,460.13323369256375,1000
True,0.8,700,380,0.976,2.292109727859497,436.2792879614263,1000
True,0.8,700,400,0.9776,2.4062047004699707,415.5922394319502,1000
True,0.8,700,450,0.9798,2.717329502105713,368.00836969718983,1000
True,0.8,700,500,0.9824,3.0035560131073,332.93868855319255,1000
True,0.8,700,550,0.9849,3.310450553894043,302.07368565699073,1000
True,0.8,700,600,0.9861,3.6166694164276123,276.49748563078685,1000
True,0.8,700,650,0.9878,3.919708013534546,255.12104384996346,1000
True,0.8,700,700,0.9888,4.200802326202393,238.04976343745733,1000
True,0.8,700,750,0.9898,4.432438135147095,225.6094658311151,1000
True,0.8,700,800,0.9904,4.571382522583008,218.75220353140813,1000
True,0.8,700,900,0.9915,4.872153282165527,205.2480581143641,1000
True,0.8,700,1000,0.992,5.053126096725464,197.89729780304154,1000
True,0.8,700,1200,0.993,5.400681734085083,185.16180905250246,1000
True,0.8,700,1400,0.9939,5.75346565246582,173.80828537169072,1000
True,0.8,700,1600,0.9945,6.06699013710022,164.826376407785,1000
True,0.8,700,1800,0.9951,6.420439720153809,155.7525720334999,1000
True,0.8,700,2000,0.9952,6.7299065589904785,148.59047317144405,1000
True,0.8,700,3000,0.9964,8.177425146102905,122.28788183730028,1000
True,0.8,700,4000,0.9979,9.53541374206543,104.87221918735472,1000
True,0.8,800,120,0.9221,0.7483618259429932,1336.2520178523584,1000
True,0.8,800,140,0.9319,0.8681628704071045,1151.8575996357383,1000
True,0.8,800,160,0.9399,0.996746301651001,1003.2643194598361,1000
True,0.8,800,180,0.9458,1.1417090892791748,875.8798623836448,1000
True,0.8,800,200,0.9509,1.237283706665039,808.2220711492186,1000
True,0.8,800,220,0.9568,1.3589119911193848,735.8828287152459,1000
True,0.8,800,240,0.9595,1.4829092025756836,674.3501208725979,1000
True,0.8,800,260,0.963,1.5907227993011475,628.6450413857965,1000
True,0.8,800,280,0.9661,1.6934852600097656,590.4982013213587,1000
True,0.8,800,300,0.9684,1.8054921627044678,553.8656000046482,1000
True,0.8,800,320,0.9708,1.922651767730713,520.1149874271254,1000
True,0.8,800,340,0.9725,2.0474789142608643,488.40551813985246,1000
