enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,1.0,200,750,0.9485,1.9817798137664795,504.59692497293435,1000
True,1.0,200,800,0.9505,2.104409694671631,475.19264073531014,1000
True,1.0,200,900,0.9527,2.329385757446289,429.2977222872275,1000
True,1.0,200,1000,0.9551,2.5541956424713135,391.51268734937213,1000
True,1.0,200,1200,0.958,2.999938488006592,333.34016813940843,1000
True,1.0,200,1400,0.9596,3.455548048019409,289.3896962518471,1000
True,1.0,200,1600,0.9606,3.8442842960357666,260.126443049803,1000
True,1.0,200,1800,0.9612,4.2925636768341064,232.96101707162788,1000
True,1.0,200,2000,0.9619,4.664766788482666,214.37298912112934,1000
True,1.0,200,3000,0.9628,6.51331353187561,153.5316847724409,1000
True,1.0,200,4000,0.9632,8.19589614868164,122.01228295954628,1000
True,1.0,400,120,0.629,0.33215761184692383,3010.6189481542096,1000
True,1.0,400,140,0.6591,0.37400293350219727,2673.775819445879,1000
True,1.0,400,160,0.6854,0.4114863872528076,2430.2140507642684,1000
True,1.0,400,180,0.7074,0.44886302947998047,2227.851113419891,1000
True,1.0,400,200,0.7302,0.48824596405029297,2048.1480106960853,1000
True,1.0,400,220,0.7494,0.5307154655456543,1884.2488393886383,1000
True,1.0,400,240,0.765,0.5694105625152588,1756.2020549508202,1000
True,1.0,400,260,0.7803,0.6106879711151123,1637.4974574560663,1000
True,1.0,400,280,0.7923,0.6457107067108154,1548.6811502536455,1000
True,1.0,400,300,0.8034,0.6853971481323242,1459.0081133616534,1000
True,1.0,400,320,0.8154,0.7243525981903076,1380.5431256798945,1000
